#	Trait	SNP rs	Context	Gene	Gene ID	Gene 2	Gene ID 2	Chromosome	Location	P-Value	Source	PubMed	Analysis ID	Study ID	Study Name
56	Eye Color	916977	intron	HERC2	8924	HERC2	8924	15	28513364	1e-43	NHGRI	18252221			
57	Erythrocyte Indices	7529671	intergenic	PTBP2	58155	DPYD	1806	1	97448929	2.45467930212154e-43	dbGaP	17903294	1026	7	Framingham Cohort
58	Erythrocyte Indices	7529671	intergenic	PTBP2	58155	DPYD	1806	1	97448929	2.45467930212154e-43	dbGaP	17903294	1026	342	NHLBI Framingham SNP Health Association Resource (SHARe)
59	Glucose Transporter Type 2	10830963	intron	MTNR1B	4544	MTNR1B	4544	11	92708710	3e-43	NHGRI	20081858			
60	Hair	17646946	nearGene-5	TCHHL1	126637	TCHHL1	126637	1	152062767	2e-42	NHGRI	20585627			
61	Erythrocyte Indices	9402686	intergenic	HBS1L	10767	MYB	4602	6	135427817	7e-42	NHGRI	19820697			
62	Erythrocyte Indices	2413450	intron	TMPRSS6	164656	TMPRSS6	164656	22	37470224	3e-41	NHGRI	19862010			
63	Fibrinogen	1800788	nearGene-5	FGB	2244	FGB	2244	4	155483914	1e-39	NHGRI	21757653			
64	Erythrocyte Indices	1408272	intergenic	SLC17A1	6568	SLC17A3	10786	6	25842951	4e-39	NHGRI	19862010			
65	Hepatitis B	9277535	UTR-3	HLA-DPB1	3115	HLA-DPB1	3115	6	33054861	6e-39	NHGRI	19349983			
66	Fibrinogen	6056	cds-synon	FGB	2244	FGB	2244	4	155488821	8e-39	NHGRI	20031577			
67	Eye Color	12896399	intergenic	CPSF2	53981	SLC24A4	123041	14	92773663	4e-38	NHGRI	17952075			
68	Glucose Tolerance Test	780094	intron	GCKR	2646	GCKR	2646	2	27741237	6e-38	NHGRI	20081858			
69	Glomerular Filtration Rate	4440473	UTR-3	FUT9	10690	FUT9	10690	6	96652706	6.12507194401492e-38	dbGaP	17903292	1262	342	NHLBI Framingham SNP Health Association Resource (SHARe)
70	Glomerular Filtration Rate	4440473	UTR-3	FUT9	10690	FUT9	10690	6	96652706	6.12507194401492e-38	dbGaP	17903292	1262	7	Framingham Cohort
71	Hepatitis B, Chronic	2856718	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32670255	4e-37	NHGRI	21750111			
72	Fibrinogen	12511469	intergenic	DCHS2	54798	PLRG1	5356	4	155451759	2e-36	NHGRI	21757653			
73	Fetal Hemoglobin	9399137	intergenic	HBS1L	10767	MYB	4602	6	135419018	3e-36	NHGRI	17767159			
74	HIV-1	9264942	intergenic	WASF5P	387122	HLA-B	3106	6	31274380	3e-35	NHGRI	21051598			
75	HIV-1	2395029	UTR-3	HCP5	10866	HCP5	10866	6	31431780	5e-35	NHGRI	20041166			
76	Hair Color	1667394	intron	HERC2	8924	HERC2	8924	15	28530182	6e-35	NHGRI	17952075			
77	Fetal Hemoglobin	11886868	intron	BCL11A	53335	BCL11A	53335	2	60720246	7e-35	NHGRI	18245381			
78	Homocysteine	1801133	missense	MTHFR	4524	MTHFR	4524	1	11856378	8e-35	NHGRI	20031578			
79	Electrocardiography	16857031	intron	NOS1AP	9722	NOS1AP	9722	1	162112910	1e-34	NHGRI	19305408			
80	HIV-1	4418214	intergenic	MICA	4276	HLA-X	267016	6	31391401	1e-34	NHGRI	21051598			
81	Erythrocyte Indices	2413450	intron	TMPRSS6	164656	TMPRSS6	164656	22	37470224	9e-34	NHGRI	19862010			
82	Electrocardiography	4657178	intron	NOS1AP	9722	NOS1AP	9722	1	162210610	7e-33	NHGRI	19305409			
83	Graves Disease	6457617	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32663851	7e-33	NHGRI	21841780			
84	Floxacillin	2395029	UTR-3	HCP5	10866	HCP5	10866	6	31431780	9e-33	NHGRI	19483685			
85	Hepatitis C	8099917	intergenic	IL28B	282617	IL28A	282616	19	39743165	3e-32	NHGRI	19749757			
86	HIV-1	9264942	intergenic	WASF5P	387122	HLA-B	3106	6	31274380	6e-32	NHGRI	20041166			
87	Erythrocyte Indices	9349205	intron	CCND3	896	CCND3	896	6	41925159	1e-31	NHGRI	19862010			
88	Esophageal Neoplasms	2074356	intron	C12orf51	283450	C12orf51	283450	12	112645401	2e-31	NHGRI	21642993			
89	Hair	11803731	missense	TCHH	7062	TCHH	7062	1	152083325	3e-31	NHGRI	19896111			
90	Hodgkin Disease	2395185	intergenic	HLA-DRB9	3132	HLA-DRB5	3127	6	32433167	4e-31	NHGRI	22286212			
91	Fetal Hemoglobin	1427407	intron	BCL11A	53335	BCL11A	53335	2	60718043	6e-31	NHGRI	17767159			
92	Fibrinogen	1800789	nearGene-5	FGB	2244	FGB	2244	4	155482743	2e-30	NHGRI	20031576			
93	GRN protein, human [Supplementary Concept]	646776	nearGene-3	CELSR2	1952	CELSR2	1952	1	109818530	2e-30	NHGRI	21087763			
94	Hair Color	35264875	missense	TPCN2	219931	TPCN2	219931	11	68846399	4e-30	NHGRI	18488028			
95	Hair Color	12821256	intergenic	KITLG	4254	MRPS6P4	359782	12	89328335	4e-30	NHGRI	17952075			
96	gamma-Glutamyltransferase	2393791	intron	HNF1A	6927	HNF1A	6927	12	121423956	7e-30	NHGRI	21909109			
97	E-Selectin	579459	intergenic	ABO	28	LCN1L2	653163	9	136154168	1e-29	NHGRI	19729612			
98	E-Selectin	579459	intergenic	ABO	28	LCN1L2	653163	9	136154168	1.334186e-29	dbGaP	19729612	2871	86	DCCT-EDIC Clinical Trial and Follow-up of Persons with Type 1 Diabetes
99	Echocardiography	1370051	intergenic	TRNAE39P	100189506	DIAPH3	81624	13	58508828	1.38068663041502e-29	dbGaP	17903301	1558	342	NHLBI Framingham SNP Health Association Resource (SHARe)
100	Echocardiography	1370051	intergenic	TRNAE39P	100189506	DIAPH3	81624	13	58508828	1.38068663041502e-29	dbGaP	17903301	1558	7	Framingham Cohort
101	gamma-Glutamyltransferase	944002	intron	C14orf73	91828	C14orf73	91828	14	103572815	6e-29	NHGRI	22001757			
102	Glomerulonephritis, Membranous	4664308	intron	PLA2R1	22925	PLA2R1	22925	2	160917497	9e-29	NHGRI	21323541			
103	Hepatitis C	12979860	intergenic	IL28B	282617	IL28A	282616	19	39738787	1e-28	NHGRI	19684573			
104	Hair Color	12203592	intron	IRF4	3662	IRF4	3662	6	396321	2e-28	NHGRI	20585627			
105	Hemoglobins	6822949	intron	PALLD	23022	PALLD	23022	4	169657573	3.37397703456185e-28	dbGaP	17903294	1000	342	NHLBI Framingham SNP Health Association Resource (SHARe)
106	Hemoglobins	6822949	intron	PALLD	23022	PALLD	23022	4	169657573	3.37397703456185e-28	dbGaP	17903294	1000	7	Framingham Cohort
107	Electrocardiography	3807989	intron	CAV1	857	CAV1	857	7	116186241	4e-28	NHGRI	20062060			
108	Hepatitis B, Chronic	7453920	intron	HLA-DQB2	3120	HLA-DQB2	3120	6	32730012	6e-28	NHGRI	21750111			
109	Hair Color	12203592	intron	IRF4	3662	IRF4	3662	6	396321	9e-28	NHGRI	18483556			
110	gamma-Glutamyltransferase	4547811	intron	ZNF827	152485	ZNF827	152485	4	146794621	3e-27	NHGRI	22001757			
111	Heart Function Tests	9470361	intergenic	SRSF3	6428	CDKN1A	1026	6	36623379	3e-27	NHGRI	21076409			
112	Fibrinogen	1318421	intron	KCNMA1	3778	KCNMA1	3778	10	78744521	1.37835284318688e-26	dbGaP	17903294	1062	342	NHLBI Framingham SNP Health Association Resource (SHARe)
113	Fibrinogen	1318421	intron	KCNMA1	3778	KCNMA1	3778	10	78744521	1.37835284318688e-26	dbGaP	17903294	1062	7	Framingham Cohort
114	Glomerulonephritis, IGA	9275596	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32681631	2e-26	NHGRI	21399633			
115	Hemoglobin A, Glycosylated	1046896	UTR-3	FN3KRP	79672	FN3KRP	79672	17	80685533	2e-26	NHGRI	20858683			
116	E-Selectin	495828	intergenic	ABO	28	LCN1L2	653163	9	136154867	2.452301e-26	dbGaP	19729612	2871	86	DCCT-EDIC Clinical Trial and Follow-up of Persons with Type 1 Diabetes
117	Electrocardiography	11708996	intron	SCN5A	6331	SCN5A	6331	3	38633923	6e-26	NHGRI	20062060			
118	HIV-1	2395029	UTR-3	HCP5	10866	HCP5	10866	6	31431780	1e-25	NHGRI	21051598			
119	Erythrocytes	10512017	intergenic	ANXA1	301	RORB	6096	9	75884239	1.60425022309054e-25	dbGaP	17903294	1036	7	Framingham Cohort
120	Erythrocytes	10512017	intergenic	ANXA1	301	RORB	6096	9	75884239	1.60425022309054e-25	dbGaP	17903294	1038	342	NHLBI Framingham SNP Health Association Resource (SHARe)
121	Erythrocytes	10512017	intergenic	ANXA1	301	RORB	6096	9	75884239	1.60425022309054e-25	dbGaP	17903294	1036	342	NHLBI Framingham SNP Health Association Resource (SHARe)
122	Erythrocytes	10512017	intergenic	ANXA1	301	RORB	6096	9	75884239	1.60425022309054e-25	dbGaP	17903294	1038	7	Framingham Cohort
123	Hemoglobin A, Glycosylated	7072268	intron	HK1	3098	HK1	3098	10	71099913	2e-25	NHGRI	19096518			
124	Hepatitis C, Chronic	6139030	intergenic	DDRGK1	65992	ITPA	3704	20	3187733	2e-25	NHGRI	21659334			
125	Electrocardiography	37062	intron	CNOT1	23019	CNOT1	23019	16	58567238	3e-25	NHGRI	19305408			
126	Erythrocyte Indices	218237	intergenic	PDGFRA	5156	KIT	3815	4	55394172	3e-25	NHGRI	20139978			
127	Erythrocyte Indices	855791	missense	TMPRSS6	164656	TMPRSS6	164656	22	37462936	3e-25	NHGRI	19862010			
128	Erythrocyte Indices	643381	intergenic	CITED2	10370	RPS3AP24	100271253	6	139839423	5e-25	NHGRI	19862010			
129	Electrocardiography	7188697	intron	CNOT1	23019	CNOT1	23019	16	58622178	7e-25	NHGRI	19305409			
130	Hepatitis C, Chronic	11697186	intron	DDRGK1	65992	DDRGK1	65992	20	3185123	9e-25	NHGRI	21659334			
131	Glucose	1015142	intergenic	BTBD3	22903	PA2G4P2	170533	20	12064993	1.54603030631234e-24	dbGaP	17903298	448	342	NHLBI Framingham SNP Health Association Resource (SHARe)
132	Glucose	1015142	intergenic	BTBD3	22903	PA2G4P2	170533	20	12064993	1.54603030631234e-24	dbGaP	17903298	448	7	Framingham Cohort
133	Electrocardiography	11970286	intergenic	RPL29P4	387101	C6orf204	387119	6	118680374	2e-24	NHGRI	19305409			
134	Hair Color	4778138	intron	OCA2	4948	OCA2	4948	15	28335820	2e-24	NHGRI	18483556			
135	Erythrocytes	10512018	intergenic	ANXA1	301	RORB	6096	9	75894810	2.93332328544587e-24	dbGaP	17903294	1036	7	Framingham Cohort
136	Erythrocytes	10512018	intergenic	ANXA1	301	RORB	6096	9	75894810	2.93332328544587e-24	dbGaP	17903294	1038	342	NHLBI Framingham SNP Health Association Resource (SHARe)
137	Erythrocytes	10512018	intergenic	ANXA1	301	RORB	6096	9	75894810	2.93332328544587e-24	dbGaP	17903294	1038	7	Framingham Cohort
138	Erythrocytes	10512018	intergenic	ANXA1	301	RORB	6096	9	75894810	2.93332328544587e-24	dbGaP	17903294	1036	342	NHLBI Framingham SNP Health Association Resource (SHARe)
139	Esophageal Neoplasms	671	STOP-GAIN	ALDH2	217	ALDH2	217	12	112241766	3e-24	NHGRI	19698717			
140	Hypertriglyceridemia	964184	nearGene-3	ZNF259	8882	ZNF259	8882	11	116648917	5e-24	NHGRI	20657596			
141	Graves Disease	12101261	intron	TSHR	7253	TSHR	7253	14	81451229	7e-24	NHGRI	21841780			
142	Hair	4481887	intergenic	OR2M7	391196	OR14C36	127066	1	248496863	7e-24	NHGRI	20585627			
143	Esophageal Neoplasms	1229984	missense	ADH1B	125	ADH1B	125	4	100239319	8e-24	NHGRI	19698717			
144	Erythrocyte Indices	1800562	missense	HFE	3077	HFE	3077	6	26093141	1e-23	NHGRI	19820697			
145	Eye Color	12896399	intergenic	CPSF2	53981	SLC24A4	123041	14	92773663	2e-23	NHGRI	20585627			
146	Hair Color	258322	intron	CDK10	8558	CDK10	8558	16	89755903	2e-23	NHGRI	18483556			
147	Electrocardiography	3922844	intron	SCN5A	6331	SCN5A	6331	3	38624253	3e-23	NHGRI	21347284			
148	Hematocrit	976469	intron	DLGAP1	9229	DLGAP1	9229	18	4132821	3.85782876047599e-23	dbGaP	17903294	980	342	NHLBI Framingham SNP Health Association Resource (SHARe)
149	Hematocrit	976469	intergenic	GAPDHL11	645256	PPIAP14	5486	18	4132821	3.85782876047599e-23	dbGaP	17903294	980	7	Framingham Cohort
150	Hematocrit	976469	intron	DLGAP1	9229	DLGAP1	9229	18	4132821	3.85782876047599e-23	dbGaP	17903294	980	7	Framingham Cohort
151	Hematocrit	976469	intergenic	GAPDHL11	645256	PPIAP14	5486	18	4132821	3.85782876047599e-23	dbGaP	17903294	980	342	NHLBI Framingham SNP Health Association Resource (SHARe)
152	Graves Disease	2273017	intron	C6orf10	10665	C6orf10	10665	6	32337630	2e-22	NHGRI	21900946			
153	Hematocrit	1561364	intergenic	CTNND2	1501	RPS23P5	100271093	5	12970712	3.94849152595525e-22	dbGaP	17903294	988	342	NHLBI Framingham SNP Health Association Resource (SHARe)
154	Hematocrit	1561364	intergenic	CTNND2	1501	RPS23P5	100271093	5	12970712	3.94849152595525e-22	dbGaP	17903294	988	7	Framingham Cohort
155	Electrocardiography	10494366	intron	NOS1AP	9722	NOS1AP	9722	1	162085685	5e-22	NHGRI	20062063			
156	Electrocardiography	11756438	intron	C6orf204	387119	C6orf204	387119	6	118993632	5e-22	NHGRI	19305408			
157	Electrocardiography	11756438	intergenic	SSXP10	100287603	ASF1A	25842	6	118993632	5e-22	NHGRI	19305408			
158	Glucose Tolerance Test	11708067	intron	ADCY5	111	ADCY5	111	3	123065778	7e-22	NHGRI	20081858			
159	Hepatitis B Vaccines	3135363	intergenic	BTNL2	56244	HLA-DRA	3122	6	32389648	7e-22	NHGRI	21764829			
160	Esophageal Neoplasms	2014300	intron	RUNX1	861	RUNX1	861	21	36357861	8e-22	NHGRI	21642993			
161	Fetal Hemoglobin	4910742	intergenic	HBE1	3046	OR51AB1P	403265	11	5306509	1e-21	NHGRI	18245381			
162	Electrocardiography	10496384	intergenic	TMEM182	130827	RPL23AP27	100271456	2	104969561	1.06435434587552e-21	dbGaP	17903306	1382	7	Framingham Cohort
163	Electrocardiography	10496384	intergenic	TMEM182	130827	RPL23AP27	100271456	2	104969561	1.06435434587552e-21	dbGaP	17903306	1382	342	NHLBI Framingham SNP Health Association Resource (SHARe)
164	Electrocardiography	10508923	intergenic	ASAH2	56624	SGMS1	259230	10	52032024	1.85251560508011e-21	dbGaP	17903302	1720	342	NHLBI Framingham SNP Health Association Resource (SHARe)
165	Electrocardiography	10508923	intergenic	ASAH2	56624	SGMS1	259230	10	52032024	1.85251560508011e-21	dbGaP	17903302	1720	7	Framingham Cohort
166	Glucose	234402	intergenic	KU-MEL-3	497048	CDYL	9425	6	4636182	2.60158030620857e-21	dbGaP	17903298	464	7	Framingham Cohort
167	Glucose	234402	intergenic	KU-MEL-3	497048	CDYL	9425	6	4636182	2.60158030620857e-21	dbGaP	17903298	464	342	NHLBI Framingham SNP Health Association Resource (SHARe)
168	Exfoliation Syndrome	3825942	missense	LOXL1	4016	LOXL1	4016	15	74219582	3e-21	NHGRI	17690259			
169	Hypospadias	1934179	intron	DGKK	139189	DGKK	139189	X	50182184	3e-21	NHGRI	21113153			
170	Glioma	4295627	intergenic	PVT1	5820	GSDMC	56169	8	130685457	5e-21	NHGRI	21531791			
171	Esophageal Neoplasms	11066015	intron	ACAD10	80724	ACAD10	80724	12	112168009	7e-21	NHGRI	21642993			
172	Hair Color	12896399	intergenic	CPSF2	53981	SLC24A4	123041	14	92773663	8e-21	NHGRI	18483556			
173	Head and Neck Neoplasms	1229984	missense	ADH1B	125	ADH1B	125	4	100239319	1e-20	NHGRI	21437268			
174	Hemoglobin A, Glycosylated	1799884	nearGene-5	GCK	2645	GCK	2645	7	44229068	1e-20	NHGRI	20858683			
175	Hepatitis C	8099917	intergenic	IL28B	282617	IL28A	282616	19	39743165	1e-20	NHGRI	21228123			
176	Echocardiography	10493398	intron	PDE4B	5142	PDE4B	5142	1	66674738	1.26911427002957e-20	dbGaP	17903301	1648	342	NHLBI Framingham SNP Health Association Resource (SHARe)
177	Echocardiography	10493398	intron	PDE4B	5142	PDE4B	5142	1	66674738	1.26911427002957e-20	dbGaP	17903301	1648	7	Framingham Cohort
178	Graves Disease	3893464	intergenic	HCG2P6	353006	MICD	4279	6	29935250	2e-20	NHGRI	21900946			
179	Erythrocyte Indices	10758658	intron	RCL1	10171	RCL1	10171	9	4856877	3e-20	NHGRI	19862010			
180	Hemoglobin A, Glycosylated	1800562	missense	HFE	3077	HFE	3077	6	26093141	3e-20	NHGRI	20858683			
181	Esophageal Neoplasms	2274223	missense	PLCE1	51196	PLCE1	51196	10	96066341	4e-20	NHGRI	21642993			
182	Glomerulonephritis, IGA	660895	intergenic	HLA-DRB1	3123	HLA-DQA1	3117	6	32577380	4e-20	NHGRI	22197929			
183	Glucose Transporter Type 2	780094	intron	GCKR	2646	GCKR	2646	2	27741237	4e-20	NHGRI	20081858			
184	Hair Color	16891982	missense	SLC45A2	51151	SLC45A2	51151	5	33951693	4e-20	NHGRI	20585627			
185	Echocardiography	10493399	intron	PDE4B	5142	PDE4B	5142	1	66675003	4.87834806539231e-20	dbGaP	17903301	1648	342	NHLBI Framingham SNP Health Association Resource (SHARe)
186	Echocardiography	10493399	intron	PDE4B	5142	PDE4B	5142	1	66675003	4.87834806539231e-20	dbGaP	17903301	1648	7	Framingham Cohort
187	Electrocardiography	1436207	intergenic	ASAH2	56624	SGMS1	259230	10	52038533	5.2996565728183e-20	dbGaP	17903302	1720	342	NHLBI Framingham SNP Health Association Resource (SHARe)
188	Electrocardiography	1436207	intergenic	ASAH2	56624	SGMS1	259230	10	52038533	5.2996565728183e-20	dbGaP	17903302	1720	7	Framingham Cohort
189	Electrocardiography	7692808	intron	ARHGAP24	83478	ARHGAP24	83478	4	86641149	6e-20	NHGRI	20062060			
190	Hair Color	4778138	intron	OCA2	4948	OCA2	4948	15	28335820	6e-20	NHGRI	18483556			
191	gamma-Glutamyltransferase	339969	intron	RORA	6095	RORA	6095	15	60883281	7e-20	NHGRI	22001757			
192	Echocardiography	1370051	intergenic	TRNAE39P	100189506	DIAPH3	81624	13	58508828	7.98096522845202e-20	dbGaP	17903301	1560	342	NHLBI Framingham SNP Health Association Resource (SHARe)
193	Echocardiography	1370051	intergenic	TRNAE39P	100189506	DIAPH3	81624	13	58508828	7.98096522845202e-20	dbGaP	17903301	1560	7	Framingham Cohort
194	Erythrocyte Indices	9349205	intron	CCND3	896	CCND3	896	6	41925159	8e-20	NHGRI	19862010			
195	Hip	8033662	intergenic	C15orf28	80035	NOX5	79400	15	69122714	8.97254686175607e-20	dbGaP	17903296	1836	342	NHLBI Framingham SNP Health Association Resource (SHARe)
196	Hip	8033662	intergenic	C15orf28	80035	NOX5	79400	15	69122714	8.97254686175607e-20	dbGaP	17903296	1836	7	Framingham Cohort
197	HIV-1	2523608	intron	HLA-B	3106	HLA-B	3106	6	31322559	9e-20	NHGRI	21051598			
198	Hair Color	13289810	intergenic	RN7SL5P	6031	TYRP1	7306	9	12396731	1e-19	NHGRI	22556244			
199	Fibrinogen	1372589	intron	AFF2	2334	AFF2	2334	X	147884667	1.21317843626863e-19	dbGaP	17903294	1068	342	NHLBI Framingham SNP Health Association Resource (SHARe)
200	Fibrinogen	1372589	intron	AFF2	2334	AFF2	2334	X	147884667	1.21317843626863e-19	dbGaP	17903294	1068	7	Framingham Cohort
201	E-Selectin	505922	intron	ABO	28	ABO	28	9	136149229	1.934925e-19	dbGaP	19729612	2871	86	DCCT-EDIC Clinical Trial and Follow-up of Persons with Type 1 Diabetes
202	Esophageal Neoplasms	10052657	intron	PDE4D	5144	PDE4D	5144	5	58407771	2e-19	NHGRI	21642993			
203	Glucose	1799884	nearGene-5	GCK	2645	GCK	2645	7	44229068	2e-19	NHGRI	21909109			
204	Hypothyroidism	925489	intergenic	KRT18P13	392371	FOXE1	2304	9	100546600	2e-19	NHGRI	22493691			
205	Electrocardiography	10508150	intergenic	RPL7P45	100271225	DAOA	267012	13	105528522	2.74924057130964e-19	dbGaP	17903302	1742	7	Framingham Cohort
206	Electrocardiography	10508150	intergenic	RPL7P45	100271225	DAOA	267012	13	105528522	2.74924057130964e-19	dbGaP	17903302	1742	342	NHLBI Framingham SNP Health Association Resource (SHARe)
207	gamma-Glutamyltransferase	1497406	intergenic	EPHA2	1969	ARHGEF19	128272	1	16505320	3e-19	NHGRI	22001757			
208	Erythrocyte Indices	17057867	intron	GALNTL6	442117	GALNTL6	442117	4	172927153	5.26261560503456e-19	dbGaP	17903294	1020	342	NHLBI Framingham SNP Health Association Resource (SHARe)
