#	Trait	SNP rs	Context	Gene	Gene ID	Gene 2	Gene ID 2	Chromosome	Location	P-Value	Source	PubMed	Analysis ID	Study ID	Study Name
33	Diabetes Mellitus, Type 1	2858331	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32681277	3.49e-160	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
34	Alzheimer Disease	2075650	intron	TOMM40	10452	TOMM40	10452	19	45395619	2e-157	NHGRI	19734902			
35	Cholesterol, LDL	4420638	nearGene-3	APOC1	341	APOC1	341	19	45422946	9e-147	NHGRI	20686565			
36	Diabetes Mellitus, Type 1	6903608	intergenic	HLA-DRB9	3132	HLA-DRB5	3127	6	32428285	1.55e-144	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
37	Diabetes Mellitus, Type 1	9357152	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32664960	1.91e-141	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
38	C-Reactive Protein	4420638	nearGene-3	APOC1	341	APOC1	341	19	45422946	9e-139	NHGRI	21300955			
39	Diabetes Mellitus, Type 1	3130617	missense	C6orf47	57827	C6orf47	57827	6	31627523	6.29e-135	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
40	Diabetes Mellitus, Type 1	9272346	nearGene-5	HLA-DQA1	3117	HLA-DQA1	3117	6	32604372	5e-134	NHGRI	17554300			
41	Diabetes Mellitus, Type 1	2596560	intergenic	HLA-S	267015	MICA	4276	6	31355318	6.64e-134	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
42	Diabetes Mellitus, Type 1	9272346	nearGene-5	HLA-DQA1	3117	HLA-DQA1	3117	6	32604372	6e-129	NHGRI	18978792			
43	Diabetes Mellitus, Type 1	9267649	intergenic	SNORD52	26797	NEU1	4758	6	31824828	3.11e-126	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
44	Diabetes Mellitus, Type 1	3132946	intron	NOTCH4	4855	NOTCH4	4855	6	32190028	4.92e-126	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
45	Diabetes Mellitus, Type 1	1046089	missense	BAT2	7916	BAT2	7916	6	31602967	1.28e-124	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
46	C-Reactive Protein	1183910	intron	HNF1A	6927	HNF1A	6927	12	121420807	2e-124	NHGRI	21300955			
47	Alkaline Phosphatase	579459	intergenic	ABO	28	LCN1L2	653163	9	136154168	3e-123	NHGRI	22001757			
48	Body Mass Index	1558902	intron	FTO	79068	FTO	79068	16	53803574	5e-120	NHGRI	20935630			
49	Drinking Behavior	10774610	intron	CCDC63	160762	CCDC63	160762	12	111340243	9e-120	NHGRI	21372407			
50	Diabetes Mellitus, Type 1	805303	intron	BAT3	7917	BAT3	7917	6	31616366	2.79e-119	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
51	Cholesterol, LDL	6511720	intron	LDLR	3949	LDLR	3949	19	11202306	4e-117	NHGRI	20686565			
52	Diabetes Mellitus, Type 1	3134603	intron	PPT2	9374	PPT2	9374	6	32126002	3.36e-116	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
53	Diabetes Mellitus, Type 1	2227956	missense	HSPA1L	3305	HSPA1L	3305	6	31778272	1.23e-115	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
54	Cholesterol, LDL	1367117	missense	APOB	338	APOB	338	2	21263900	4e-114	NHGRI	20686565			
55	Diabetes Mellitus, Type 1	7756516	UTR-3	HLA-DQB2	3120	HLA-DQB2	3120	6	32723917	5.36e-112	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
56	Diabetes Mellitus, Type 1	10807113	intergenic	HLA-DQA2	3118	HLA-DQB2	3120	6	32722186	7e-112	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
57	Diabetes Mellitus, Type 1	2476601	missense	PTPN22	26191	PTPN22	26191	1	114377568	2e-111	NHGRI	21829393			
58	Cholesterol	4420638	nearGene-3	APOC1	341	APOC1	341	19	45422946	5e-111	NHGRI	20686565			
59	Diabetes Mellitus, Type 1	707928	intron	C6orf27	80737	C6orf27	80737	6	31742590	8.89e-111	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
60	Diabetes Mellitus, Type 1	3101942	intergenic	HLA-Z	267017	HLA-DMB	3109	6	32870057	3.09e-110	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
61	Diabetes Mellitus, Type 1	2242660	intron	BAT2	7916	BAT2	7916	6	31597753	3.94e-109	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
62	Arthritis, Rheumatoid	9268853	intergenic	HLA-DRB9	3132	HLA-DRB5	3127	6	32429643	5e-109	NHGRI	21653640			
63	Arthritis, Rheumatoid	660895	intergenic	HLA-DRB1	3123	HLA-DQA1	3117	6	32577380	1e-108	NHGRI	17804836			
64	Diabetes Mellitus, Type 1	3134954	intron	TNXB	7148	TNXB	7148	6	32071893	1.4e-108	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
65	Diabetes Mellitus, Type 1	1015166	intron	TAP2	6891	TAP2	6891	6	32798731	8.68e-107	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
66	Diabetes Mellitus, Type 1	3117098	intergenic	HNRNPA1P2	100131609	BTNL2	56244	6	32358513	1.69e-106	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
67	Diabetes Mellitus, Type 1	1150754	intron	TNXB	7148	TNXB	7148	6	32050758	1.96e-106	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
68	Diabetes Mellitus, Type 1	3134943	intron	RNF5	6048	RNF5	6048	6	32147761	2.82e-105	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
69	Diabetes Mellitus, Type 1	3134943	nearGene-5	AGPAT1	10554	AGPAT1	10554	6	32147761	2.82e-105	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
70	Diabetes Mellitus, Type 1	2516424	intergenic	HCG26	352961	MICB	4277	6	31448315	8.37e-105	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
71	Diabetes Mellitus, Type 1	1265759	intron	C6orf10	10665	C6orf10	10665	6	32322393	8.91e-105	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
72	Diabetes Mellitus, Type 1	2395488	intergenic	HCG26	352961	MICB	4277	6	31445909	1.05e-104	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
73	Diabetes Mellitus, Type 1	2248617	intergenic	HCG26	352961	MICB	4277	6	31448533	1.68e-104	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
74	Diabetes Mellitus, Type 1	1794282	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32666526	2.48e-103	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
75	Diabetes Mellitus, Type 1	11244	UTR-3	HLA-DOB	3112	HLA-DOB	3112	6	32780724	1.2e-102	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
76	Diabetes Mellitus, Type 2	11603334	intron	ARAP1	116985	ARAP1	116985	11	72432985	3e-102	NHGRI	21873549			
77	Diabetes Mellitus, Type 1	9268645	intron	HLA-DRA	3122	HLA-DRA	3122	6	32408527	1e-100	NHGRI	19430480			
78	Diabetes Mellitus, Type 1	2301271	intron	HLA-DQB2	3120	HLA-DQB2	3120	6	32725193	2.38e-100	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
79	Diabetes Mellitus, Type 1	7453920	intron	HLA-DQB2	3120	HLA-DQB2	3120	6	32730012	6.84e-100	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
80	Diabetes Mellitus, Type 1	2763979	nearGene-5	HSPA1B	3304	HSPA1B	3304	6	31794592	3.26e-99	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
81	Diabetes Mellitus, Type 1	3129962	intergenic	BTNL2	56244	HLA-DRA	3122	6	32379383	5.23e-98	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
82	Diabetes Mellitus, Type 1	2395150	intron	C6orf10	10665	C6orf10	10665	6	32326045	6.15e-98	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
83	Diabetes Mellitus, Type 1	1265758	intron	C6orf10	10665	C6orf10	10665	6	32323529	7.66e-98	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
84	Cholesterol, HDL	12678919	intergenic	LPL	4023	RPL30P9	100270981	8	19844222	1e-97	NHGRI	20686565			
85	Cholesterol	6511720	intron	LDLR	3949	LDLR	3949	19	11202306	7e-97	NHGRI	20686565			
86	Diabetes Mellitus, Type 1	13199787	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32705276	2.51e-96	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
87	Diabetes Mellitus, Type 1	2855812	intron	MICB	4277	MICB	4277	6	31472720	2.55e-96	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
88	Diabetes Mellitus, Type 1	7775397	missense	C6orf10	10665	C6orf10	10665	6	32261252	2.58e-96	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
89	Cholesterol, HDL	1532085	intergenic	RPL28P4	441726	LIPC	3990	15	58683366	3e-96	NHGRI	20686565			
90	Diabetes Mellitus, Type 1	434841	intron	NOTCH4	4855	NOTCH4	4855	6	32191041	3.8e-96	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
91	Cholesterol	1367117	missense	APOB	338	APOB	338	2	21263900	4e-96	NHGRI	20686565			
92	Diabetes Mellitus, Type 1	2071550	intron	HLA-DQB2	3120	HLA-DQB2	3120	6	32730940	1.29e-95	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
93	Diabetes Mellitus, Type 1	9368741	intergenic	HLA-DQB2	3120	HLA-DOB	3112	6	32737507	3.26e-95	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
94	Diabetes Mellitus, Type 1	241425	intron	TAP2	6891	TAP2	6891	6	32804909	1.6e-94	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
95	Cholesterol, HDL	1532624	intron	CETP	1071	CETP	1071	16	57005479	9e-94	NHGRI	19060911			
96	Cholesterol, HDL	1800775	nearGene-5	CETP	1071	CETP	1071	16	56995236	4e-93	NHGRI	20031564			
97	Diabetes Mellitus, Type 1	9461799	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32689529	4.85e-92	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
98	Diabetes Mellitus, Type 1	12177980	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32686084	5.87e-92	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
99	Butyrylcholinesterase	1803274	missense	BCHE	590	BCHE	590	3	165491280	6e-92	NHGRI	21943158			
100	Diabetes Mellitus, Type 1	154981	intergenic	HLA-Z	267017	HLA-DMB	3109	6	32880993	3.14e-91	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
101	Alzheimer Disease	157580	intron	TOMM40	10452	TOMM40	10452	19	45395266	8e-89	NHGRI	21627779			
102	Diabetes Mellitus, Type 2	10501320	intron	MADD	8567	MADD	8567	11	47293799	1e-88	NHGRI	21873549			
103	Diabetes Mellitus, Type 1	1894406	intergenic	HLA-DOB	3112	TAP2	6891	6	32787056	9.4e-88	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
104	Diabetes Mellitus, Type 1	389884	intron	STK19	8859	STK19	8859	6	31940897	8.47e-87	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
105	Diabetes Mellitus, Type 1	389884	nearGene-5	DOM3Z	1797	DOM3Z	1797	6	31940897	8.47e-87	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
106	Diabetes Mellitus, Type 1	558702	intron	C2	717	C2	717	6	31870326	1.6e-86	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
107	Diabetes Mellitus, Type 1	558702	nearGene-5	ZBTB12	221527	ZBTB12	221527	6	31870326	1.6e-86	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
108	Diabetes Mellitus, Type 1	1150752	missense	TNXB	7148	TNXB	7148	6	32064726	3.64e-86	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
109	Diabetes Mellitus, Type 1	1270942	intron	CFB	629	CFB	629	6	31918860	4.69e-86	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
110	Diabetes Mellitus, Type 1	6901084	intergenic	HLA-DQB2	3120	HLA-DOB	3112	6	32736936	1.21e-85	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
111	Diabetes Mellitus, Type 1	3134942	cds-synon	NOTCH4	4855	NOTCH4	4855	6	32168771	1.92e-85	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
112	Diabetes Mellitus, Type 1	3131296	intron	NOTCH4	4855	NOTCH4	4855	6	32172993	5.53e-85	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
113	Diabetes Mellitus, Type 1	3131379	intron	MSH5	4439	MSH5	4439	6	31721033	7.24e-85	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
114	Diabetes Mellitus, Type 1	2476601	missense	PTPN22	26191	PTPN22	26191	1	114377568	9e-85	NHGRI	19430480			
115	Diabetes Mellitus, Type 1	3135353	intergenic	BTNL2	56244	HLA-DRA	3122	6	32392877	1.15e-84	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
116	Diabetes Mellitus, Type 1	2071469	UTR-5	HLA-DOB	3112	HLA-DOB	3112	6	32784783	1.32e-84	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
117	Diabetes Mellitus, Type 1	9267658	intron	SLC44A4	80736	SLC44A4	80736	6	31845985	2.51e-84	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
118	Arrhythmias, Cardiac	12143842	intergenic	OLFML2B	25903	NOS1AP	9722	1	162033890	1e-83	NHGRI	19587794			
119	Diabetes Mellitus, Type 1	3117582	nearGene-5	BAT3	7917	BAT3	7917	6	31620520	2.62e-83	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
120	Adiponectin	3865188	intergenic	MPHOSPH6	10200	CDH13	1012	16	82650717	3e-83	NHGRI	20887962			
121	Diabetes Mellitus, Type 1	2858870	intergenic	HLA-DRB1	3123	HLA-DQA1	3117	6	32572251	6.07e-83	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
122	Diabetes Mellitus, Type 1	241427	intron	TAP2	6891	TAP2	6891	6	32804414	3.48e-82	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
123	Diabetes Mellitus, Type 1	2516400	intergenic	MICB	4277	PPIAP9	5491	6	31481105	4.45e-81	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
124	Diabetes Mellitus, Type 1	154978	intergenic	HLA-Z	267017	HLA-DMB	3109	6	32899296	4.49e-81	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
125	Diabetes Mellitus, Type 1	2071554	missense	HLA-DOB	3112	HLA-DOB	3112	6	32784676	9.9e-81	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
126	Diabetes Mellitus, Type 1	2476601	missense	PTPN22	26191	PTPN22	26191	1	114377568	2e-80	NHGRI	17554260			
127	Anticoagulants	2420371	intron	F5	2153	F5	2153	1	169491555	4e-80	NHGRI	22443383			
128	Diabetes Mellitus, Type 1	2844494	intergenic	MICB	4277	PPIAP9	5491	6	31483415	4.45e-80	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
129	Diabetes Mellitus, Type 1	3132486	intergenic	HLA-C	3107	RPL3P2	116935	6	31243170	6.12e-79	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
130	Diabetes Mellitus, Type 1	2246618	nearGene-3	MICB	4277	MICB	4277	6	31478986	1.65e-78	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
131	Diabetes Mellitus, Type 1	2516398	intergenic	MICB	4277	PPIAP9	5491	6	31481526	7.76e-78	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
132	Diabetes Mellitus, Type 1	9784758	intergenic	HLA-DOB	3112	TAP2	6891	6	32788511	6.79e-77	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
133	Breast Neoplasms	2981582	intron	FGFR2	2263	FGFR2	2263	10	123352317	2e-76	NHGRI	17529967			
134	Cholesterol, HDL	173539	intergenic	HERPUD1	9709	CETP	1071	16	56988044	4e-75	NHGRI	19060906			
135	Arthritis, Rheumatoid	6457617	intergenic	HLA-DQB1	3119	HLA-DQA2	3118	6	32663851	5e-75	NHGRI	17554300			
136	Diabetes Mellitus, Type 1	2516415	intergenic	HCG26	352961	MICB	4277	6	31459742	4.45e-74	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
137	Arthritis, Rheumatoid	2476601	missense	PTPN22	26191	PTPN22	26191	1	114377568	9e-74	NHGRI	20453842			
138	Cholesterol, HDL	1800775	nearGene-5	CETP	1071	CETP	1071	16	56995236	1e-73	NHGRI	18193044			
139	Arthritis, Psoriatic	13191343	nearGene-5	HLA-C	3107	HLA-C	3107	6	31241109	2e-72	NHGRI	20953186			
140	Diabetes Mellitus, Type 1	241452	intron	TAP2	6891	TAP2	6891	6	32796346	2.07e-72	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
141	Diabetes Mellitus, Type 1	6903130	nearGene-5	HLA-DQB2	3120	HLA-DQB2	3120	6	32732210	6.43e-72	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
142	Diabetes Mellitus, Type 1	6903130	intergenic	HLA-DQB2	3120	HLA-DOB	3112	6	32732210	6.43e-72	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
143	Diabetes Mellitus, Type 1	1573649	UTR-5	HLA-DQB2	3120	HLA-DQB2	3120	6	32731258	1.03e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
144	Diabetes Mellitus, Type 1	3130299	intergenic	NOTCH4	4855	C6orf10	10665	6	32203537	1.19e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
145	Diabetes Mellitus, Type 1	9276726	intergenic	HLA-DQB2	3120	HLA-DOB	3112	6	32763888	1.28e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
146	Diabetes Mellitus, Type 1	3130050	intron	BAT3	7917	BAT3	7917	6	31618761	1.52e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
147	Diabetes Mellitus, Type 1	241440	intron	TAP2	6891	TAP2	6891	6	32797361	2.36e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
148	Diabetes Mellitus, Type 1	2253907	intergenic	DHFRP2	729816	HLA-S	267015	6	31336870	2.99e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
149	Diabetes Mellitus, Type 1	241453	intron	TAP2	6891	TAP2	6891	6	32796226	3.04e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
150	Diabetes Mellitus, Type 1	241447	missense	TAP2	6891	TAP2	6891	6	32796751	4.69e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
151	Diabetes Mellitus, Type 1	241424	intron	TAP2	6891	TAP2	6891	6	32804934	7.96e-71	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
152	Diabetes Mellitus, Type 1	2071474	intron	HLA-DOB	3112	HLA-DOB	3112	6	32782582	6.65e-70	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
153	Diabetes Mellitus, Type 1	241448	STOP-GAIN	TAP2	6891	TAP2	6891	6	32796685	7.86e-70	dbGaP	0	2862	180	T1DGC: Genome-Wide Association Study in Type 1 Diabetes, 2008
154	Bilirubin	887829	intron	UGT1A10	54575	UGT1A10	54575	2	234668570	1e-69	NHGRI	19419973			
155	Bilirubin	887829	intron	UGT1A7	54577	UGT1A7	54577	2	234668570	1e-69	NHGRI	19419973			
156	Bilirubin	887829	intron	UGT1A5	54579	UGT1A5	54579	2	234668570	1e-69	NHGRI	19419973			
157	Bilirubin	887829	nearGene-5	UGT1A1	54658	UGT1A1	54658	2	234668570	1e-69	NHGRI	19419973			
158	Bilirubin	887829	intron	UGT1A3	54659	UGT1A3	54659	2	234668570	1e-69	NHGRI	19419973			
159	Bilirubin	887829	intron	UGT1A6	54578	UGT1A6	54578	2	234668570	1e-69	NHGRI	19419973			
